Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Segment,Region,Category,Unit_Price,Quantity,Discount,Sales,Profit,Profit_Margin,Payment_Method,Year,Month,Quarter,Discount_Bucket
ORD-110187,2024-08-30,2024-09-01,Same-Day,CUST-36866,Consumer,North,Electronics,1267.23,2,0.2,2027.57,65.98,0.0325,Debit Card,2024,8,Q3,Medium (11-20%)
ORD-110188,2023-01-31,2023-02-06,Standard,CUST-13845,Home Office,South,Beauty & Health,40.72,2,0.2,65.15,28.38,0.4356,Wallet,2023,1,Q1,Medium (11-20%)
ORD-110189,2022-07-02,2022-07-05,Overnight,CUST-12947,Consumer,East,Electronics,297.04,1,0.22,231.69,4.13,0.0178,Net Banking,2022,7,Q3,High (21-30%)
ORD-110190,2024-03-19,2024-03-22,Express,CUST-14669,Corporate,West,Books & Media,24.1,3,0.15,61.46,18.15,0.2953,Net Banking,2024,3,Q1,Medium (11-20%)
ORD-110191,2024-01-23,2024-01-30,Standard,CUST-10142,Consumer,North,Electronics,528.13,1,0.1,475.32,54.02,0.1136,COD,2024,1,Q1,Low (1-10%)
ORD-110192,2023-12-29,2024-01-03,Standard,CUST-10490,Home Office,East,Clothing,15.9,1,0.11,14.15,4.08,0.2882,Debit Card,2023,12,Q4,Medium (11-20%)
ORD-110193,2023-03-20,2023-03-26,Standard,CUST-29489,Corporate,South,Books & Media,49.4,2,0.04,94.85,28.19,0.2972,Wallet,2023,3,Q1,Low (1-10%)
ORD-110194,2024-10-25,2024-10-27,Same-Day,CUST-23288,Consumer,East,Books & Media,63.24,2,0.05,120.16,46.13,0.3839,Debit Card,2024,10,Q4,Low (1-10%)
ORD-110195,2024-10-25,2024-10-27,Express,CUST-39256,Corporate,North,Electronics,417.88,1,0.03,405.34,67.17,0.1657,UPI,2024,10,Q4,Low (1-10%)
ORD-110196,2022-05-19,2022-05-23,Express,CUST-11669,Home Office,North,Beauty & Health,11.35,1,0.14,9.76,4.55,0.4661,Credit Card,2022,5,Q2,Medium (11-20%)
ORD-110197,2024-05-09,2024-05-14,Standard,CUST-36858,Consumer,East,Electronics,1152.41,5,0.06,5416.33,726.9,0.1342,Credit Card,2024,5,Q2,Low (1-10%)
ORD-110198,2023-02-16,2023-02-16,Same-Day,CUST-28344,Home Office,East,Electronics,420.58,3,0.16,1059.86,117.15,0.1105,Credit Card,2023,2,Q1,Medium (11-20%)
ORD-110199,2024-10-18,2024-10-20,Same-Day,CUST-35355,Small Business,North,Clothing,30.65,1,0.14,26.36,9.55,0.3625,Debit Card,2024,10,Q4,Medium (11-20%)
ORD-110200,2022-02-09,2022-02-11,Same-Day,CUST-19655,Home Office,West,Electronics,709.89,1,0.1,638.9,114.27,0.1789,Credit Card,2022,2,Q1,Low (1-10%)
ORD-110201,2024-10-11,2024-10-17,Standard,CUST-18602,Home Office,West,Clothing,183.33,1,0.09,166.83,61.05,0.366,Credit Card,2024,10,Q4,Low (1-10%)
ORD-110202,2023-01-07,2023-01-13,Standard,CUST-29124,Corporate,East,Home & Furniture,532.58,1,0.26,394.11,69.62,0.1767,Credit Card,2023,1,Q1,High (21-30%)
ORD-110203,2023-01-02,2023-01-05,Express,CUST-30880,Consumer,South,Electronics,592.17,1,0.07,550.72,72.75,0.1321,Wallet,2023,1,Q1,Low (1-10%)
ORD-110204,2022-02-08,2022-02-15,Standard,CUST-32129,Consumer,North,Home & Furniture,366.29,5,0.05,1739.88,462.33,0.2657,UPI,2022,2,Q1,Low (1-10%)
ORD-110205,2024-01-15,2024-01-20,Standard,CUST-31058,Consumer,South,Beauty & Health,14.03,2,0.11,24.97,12.11,0.485,Credit Card,2024,1,Q1,Medium (11-20%)
ORD-110206,2024-08-16,2024-08-18,Same-Day,CUST-21810,Consumer,North,Clothing,106.9,2,0.14,183.87,58.65,0.319,UPI,2024,8,Q3,Medium (11-20%)
ORD-110207,2022-04-13,2022-04-19,Standard,CUST-38820,Consumer,North,Home & Furniture,217.32,1,0.35,141.26,17.14,0.1214,Credit Card,2022,4,Q2,Very High (31%+)
ORD-110208,2023-05-16,2023-05-19,Overnight,CUST-10239,Consumer,West,Clothing,39.05,8,0.09,284.28,108.21,0.3806,Net Banking,2023,5,Q2,Low (1-10%)
ORD-110209,2023-02-14,2023-02-18,Express,CUST-29079,Corporate,West,Beauty & Health,116.45,1,0.12,102.48,47.3,0.4615,Wallet,2023,2,Q1,Medium (11-20%)
ORD-110210,2024-12-08,2024-12-11,Express,CUST-22332,Home Office,East,Beauty & Health,101.55,5,0.26,375.74,152.23,0.4051,UPI,2024,12,Q4,High (21-30%)
ORD-110211,2024-03-07,2024-03-14,Standard,CUST-32925,Corporate,North,Clothing,68.35,1,0.36,43.74,10.09,0.2307,UPI,2024,3,Q1,Very High (31%+)
ORD-110212,2022-01-02,2022-01-09,Standard,CUST-21637,Consumer,North,Books & Media,18.13,2,0.04,34.81,13.82,0.397,UPI,2022,1,Q1,Low (1-10%)
ORD-110213,2022-09-11,2022-09-15,Express,CUST-22861,Corporate,West,Clothing,77.43,1,0.02,75.88,30.34,0.3999,Credit Card,2022,9,Q3,Low (1-10%)
ORD-110214,2022-03-07,2022-03-10,Express,CUST-35360,Consumer,West,Home & Furniture,325.29,3,0.24,741.66,120.58,0.1626,Credit Card,2022,3,Q1,High (21-30%)
ORD-110215,2022-02-07,2022-02-10,Express,CUST-27977,Consumer,East,Home & Furniture,919.98,1,0.09,837.18,203.38,0.2429,Debit Card,2022,2,Q1,Low (1-10%)
ORD-110216,2022-02-24,2022-02-27,Overnight,CUST-11888,Small Business,South,Clothing,90.45,1,0.45,49.75,6.26,0.1259,UPI,2022,2,Q1,Very High (31%+)
ORD-110217,2022-06-27,2022-06-30,Express,CUST-32019,Corporate,East,Sports & Outdoor,367.09,6,0.29,1563.8,226.51,0.1448,Debit Card,2022,6,Q2,High (21-30%)
ORD-110218,2024-08-01,2024-08-06,Standard,CUST-13853,Home Office,East,Toys & Games,66.12,1,0.26,48.93,18.2,0.372,UPI,2024,8,Q3,High (21-30%)
ORD-110219,2024-09-26,2024-10-01,Standard,CUST-36641,Home Office,South,Electronics,1161.08,1,0.11,1033.36,160.6,0.1554,UPI,2024,9,Q3,Medium (11-20%)
ORD-110220,2023-06-14,2023-06-18,Express,CUST-29033,Home Office,South,Toys & Games,79.91,6,0.41,282.88,47.48,0.1678,Credit Card,2023,6,Q2,Very High (31%+)
ORD-110221,2022-10-11,2022-10-13,Express,CUST-29320,Consumer,North,Clothing,94.98,1,0.15,80.73,28.37,0.3514,Net Banking,2022,10,Q4,Medium (11-20%)
ORD-110222,2023-12-29,2024-01-02,Express,CUST-19517,Corporate,West,Sports & Outdoor,369.08,1,0.45,202.99,4.65,0.0229,Credit Card,2023,12,Q4,Very High (31%+)
ORD-110223,2023-11-08,2023-11-13,Standard,CUST-36865,Home Office,South,Clothing,105.26,1,0.19,85.26,30.47,0.3574,Wallet,2023,11,Q4,Medium (11-20%)
ORD-110224,2022-06-24,2022-07-01,Standard,CUST-35336,Consumer,South,Beauty & Health,112.14,1,0.39,68.41,18.86,0.2756,Wallet,2022,6,Q2,Very High (31%+)
ORD-110225,2023-06-06,2023-06-07,Overnight,CUST-28958,Home Office,South,Electronics,758.75,1,0.2,607.0,24.59,0.0405,Credit Card,2023,6,Q2,Medium (11-20%)
ORD-110226,2022-07-04,2022-07-06,Express,CUST-22441,Home Office,South,Home & Furniture,205.53,1,0.19,166.48,28.71,0.1724,Credit Card,2022,7,Q3,Medium (11-20%)
ORD-110227,2022-11-20,2022-11-23,Express,CUST-25588,Corporate,North,Electronics,505.42,1,0.2,404.34,27.73,0.0686,Debit Card,2022,11,Q4,Medium (11-20%)
ORD-110228,2022-09-23,2022-09-30,Standard,CUST-27339,Consumer,West,Home & Furniture,842.93,1,0.02,826.07,263.13,0.3185,Credit Card,2022,9,Q3,Low (1-10%)
ORD-110229,2023-02-04,2023-02-11,Standard,CUST-25146,Small Business,North,Clothing,102.8,1,0.45,56.54,7.34,0.1297,Credit Card,2023,2,Q1,Very High (31%+)
ORD-110230,2022-10-17,2022-10-22,Standard,CUST-11646,Small Business,North,Sports & Outdoor,429.82,1,0.05,408.33,136.95,0.3354,Credit Card,2022,10,Q4,Low (1-10%)
ORD-110231,2023-09-25,2023-09-30,Standard,CUST-36149,Corporate,South,Clothing,104.03,5,0.16,436.93,144.37,0.3304,Net Banking,2023,9,Q3,Medium (11-20%)
ORD-110232,2024-08-23,2024-08-27,Express,CUST-32659,Corporate,East,Electronics,394.84,1,0.08,363.25,42.42,0.1168,UPI,2024,8,Q3,Low (1-10%)
ORD-110233,2023-07-24,2023-07-28,Express,CUST-36845,Home Office,East,Books & Media,37.63,1,0.13,32.74,10.55,0.3223,Net Banking,2023,7,Q3,Medium (11-20%)
ORD-110234,2024-12-03,2024-12-05,Same-Day,CUST-17482,Consumer,North,Beauty & Health,72.86,1,0.45,40.07,12.48,0.3115,Net Banking,2024,12,Q4,Very High (31%+)
ORD-110235,2024-02-20,2024-02-25,Standard,CUST-11020,Corporate,North,Home & Furniture,832.91,4,0.22,2598.68,419.37,0.1614,COD,2024,2,Q1,High (21-30%)
ORD-110236,2022-12-04,2022-12-06,Express,CUST-17314,Consumer,North,Books & Media,38.88,1,0.09,35.38,11.03,0.3117,COD,2022,12,Q4,Low (1-10%)
ORD-110237,2023-09-04,2023-09-10,Standard,CUST-22741,Consumer,West,Beauty & Health,107.97,1,0.19,87.46,36.25,0.4145,Credit Card,2023,9,Q3,Medium (11-20%)
ORD-110238,2022-05-02,2022-05-07,Standard,CUST-39100,Corporate,West,Home & Furniture,59.89,1,0.06,56.3,16.95,0.3011,UPI,2022,5,Q2,Low (1-10%)
ORD-110239,2024-05-07,2024-05-11,Express,CUST-37772,Consumer,East,Sports & Outdoor,420.84,1,0.12,370.34,87.59,0.2365,Credit Card,2024,5,Q2,Medium (11-20%)
ORD-110240,2024-12-20,2024-12-26,Standard,CUST-13437,Consumer,East,Clothing,59.96,1,0.29,42.57,10.75,0.2524,Debit Card,2024,12,Q4,High (21-30%)
ORD-110241,2023-12-12,2023-12-18,Standard,CUST-32286,Consumer,East,Books & Media,51.64,5,0.23,198.81,50.17,0.2523,Net Banking,2023,12,Q4,High (21-30%)
ORD-110242,2023-09-02,2023-09-07,Standard,CUST-28992,Consumer,North,Toys & Games,90.6,3,0.1,244.62,86.99,0.3556,Credit Card,2023,9,Q3,Low (1-10%)
ORD-110243,2022-05-16,2022-05-18,Overnight,CUST-18474,Consumer,West,Clothing,69.72,1,0.15,59.26,20.48,0.3455,Net Banking,2022,5,Q2,Medium (11-20%)
ORD-110244,2024-10-23,2024-10-29,Standard,CUST-14475,Corporate,South,Electronics,282.29,1,0.07,262.53,27.63,0.1053,Debit Card,2024,10,Q4,Low (1-10%)
ORD-110245,2022-12-17,2022-12-23,Standard,CUST-22191,Consumer,North,Home & Furniture,87.46,1,0.2,69.97,16.11,0.2303,UPI,2022,12,Q4,Medium (11-20%)
ORD-110246,2022-03-14,2022-03-19,Standard,CUST-39174,Consumer,East,Beauty & Health,26.58,1,0.12,23.39,11.18,0.478,Credit Card,2022,3,Q1,Medium (11-20%)
ORD-110247,2024-12-02,2024-12-07,Standard,CUST-35378,Corporate,East,Home & Furniture,361.75,1,0.19,293.02,73.73,0.2516,Net Banking,2024,12,Q4,Medium (11-20%)
ORD-110248,2023-02-11,2023-02-15,Express,CUST-32171,Corporate,West,Home & Furniture,841.59,1,0.05,799.51,214.48,0.2683,UPI,2023,2,Q1,Low (1-10%)
ORD-110249,2022-06-13,2022-06-14,Overnight,CUST-28302,Consumer,West,Beauty & Health,41.97,2,0.08,77.22,36.09,0.4673,COD,2022,6,Q2,Low (1-10%)
ORD-110250,2022-08-06,2022-08-10,Express,CUST-26344,Consumer,West,Clothing,147.26,1,0.04,141.37,58.39,0.413,UPI,2022,8,Q3,Low (1-10%)
ORD-110251,2022-07-20,2022-07-21,Same-Day,CUST-38044,Consumer,North,Groceries,17.33,1,0.07,16.12,3.25,0.2018,UPI,2022,7,Q3,Low (1-10%)
ORD-110252,2024-07-15,2024-07-22,Standard,CUST-22156,Consumer,North,Books & Media,27.83,1,0.33,18.65,2.87,0.1538,Net Banking,2024,7,Q3,Very High (31%+)
ORD-110253,2022-05-10,2022-05-14,Express,CUST-29995,Small Business,East,Clothing,92.3,1,0.14,79.38,25.98,0.3273,Credit Card,2022,5,Q2,Medium (11-20%)
ORD-110254,2024-06-24,2024-07-01,Standard,CUST-27881,Consumer,East,Beauty & Health,84.54,3,0.2,202.9,79.82,0.3934,Credit Card,2024,6,Q2,Medium (11-20%)
ORD-110255,2022-06-09,2022-06-13,Express,CUST-38684,Consumer,East,Electronics,482.55,1,0.17,400.52,13.11,0.0327,Debit Card,2022,6,Q2,Medium (11-20%)
ORD-110256,2022-01-19,2022-01-21,Same-Day,CUST-13548,Corporate,East,Sports & Outdoor,143.87,1,0.06,135.24,38.15,0.2821,COD,2022,1,Q1,Low (1-10%)
ORD-110257,2022-08-29,2022-09-05,Standard,CUST-19710,Small Business,North,Electronics,451.96,1,0.28,325.41,4.7,0.0144,Credit Card,2022,8,Q3,High (21-30%)
ORD-110258,2022-03-08,2022-03-12,Express,CUST-35178,Consumer,West,Electronics,283.56,4,0.3,793.97,37.35,0.047,Credit Card,2022,3,Q1,High (21-30%)
ORD-110259,2023-02-18,2023-02-19,Same-Day,CUST-11284,Small Business,South,Electronics,1052.51,1,0.02,1031.46,152.23,0.1476,Credit Card,2023,2,Q1,Low (1-10%)
ORD-110260,2023-11-04,2023-11-09,Standard,CUST-28111,Consumer,North,Clothing,154.47,10,0.19,1251.21,475.51,0.38,Debit Card,2023,11,Q4,Medium (11-20%)
ORD-110261,2024-05-08,2024-05-14,Standard,CUST-15785,Home Office,South,Beauty & Health,97.1,1,0.08,89.33,47.48,0.5315,Debit Card,2024,5,Q2,Low (1-10%)
ORD-110262,2024-04-10,2024-04-16,Standard,CUST-32217,Corporate,East,Electronics,542.14,1,0.03,525.88,133.12,0.2531,Net Banking,2024,4,Q2,Low (1-10%)
ORD-110263,2023-09-22,2023-09-25,Express,CUST-28021,Consumer,South,Clothing,120.95,1,0.24,91.92,23.57,0.2564,UPI,2023,9,Q3,High (21-30%)
ORD-110264,2022-12-05,2022-12-10,Standard,CUST-20056,Consumer,West,Clothing,89.22,1,0.27,65.13,20.15,0.3094,Credit Card,2022,12,Q4,High (21-30%)
ORD-110265,2022-08-31,2022-09-02,Express,CUST-17772,Corporate,East,Home & Furniture,205.4,1,0.01,203.35,63.99,0.3147,Wallet,2022,8,Q3,Low (1-10%)
ORD-110266,2023-04-05,2023-04-10,Standard,CUST-37084,Consumer,North,Clothing,189.83,1,0.01,187.93,69.17,0.3681,Credit Card,2023,4,Q2,Low (1-10%)
ORD-110267,2024-11-29,2024-11-30,Same-Day,CUST-35483,Consumer,South,Books & Media,21.52,1,0.31,14.85,2.48,0.1671,Credit Card,2024,11,Q4,Very High (31%+)
ORD-110268,2022-06-14,2022-06-15,Overnight,CUST-35476,Corporate,South,Electronics,1212.76,2,0.14,2085.95,170.49,0.0817,COD,2022,6,Q2,Medium (11-20%)
ORD-110269,2022-06-02,2022-06-03,Overnight,CUST-32798,Consumer,North,Toys & Games,22.22,2,0.05,42.22,16.47,0.3901,Wallet,2022,6,Q2,Low (1-10%)
ORD-110270,2022-06-11,2022-06-15,Express,CUST-25227,Corporate,East,Electronics,1042.48,7,0.24,5545.99,55.46,0.01,Wallet,2022,6,Q2,High (21-30%)
ORD-110271,2023-12-28,2024-01-02,Standard,CUST-37455,Consumer,North,Beauty & Health,35.51,7,0.21,196.37,84.93,0.4325,Debit Card,2023,12,Q4,High (21-30%)
ORD-110272,2022-06-09,2022-06-14,Standard,CUST-14407,Corporate,West,Clothing,196.73,2,0.11,350.18,129.85,0.3708,Net Banking,2022,6,Q2,Medium (11-20%)
ORD-110273,2024-08-05,2024-08-11,Standard,CUST-35543,Home Office,West,Sports & Outdoor,376.67,1,0.08,346.54,91.54,0.2642,Debit Card,2024,8,Q3,Low (1-10%)
ORD-110274,2022-12-20,2022-12-23,Express,CUST-13682,Consumer,West,Home & Furniture,277.29,2,0.11,493.58,116.8,0.2366,Net Banking,2022,12,Q4,Medium (11-20%)
ORD-110275,2022-11-29,2022-12-04,Standard,CUST-19505,Consumer,North,Groceries,11.52,1,0.1,10.37,1.68,0.1617,UPI,2022,11,Q4,Low (1-10%)
ORD-110276,2023-02-03,2023-02-06,Overnight,CUST-20874,Consumer,West,Clothing,139.55,3,0.17,347.48,112.84,0.3247,Credit Card,2023,2,Q1,Medium (11-20%)
ORD-110277,2024-07-06,2024-07-13,Standard,CUST-12700,Corporate,West,Clothing,166.3,1,0.03,161.31,71.99,0.4463,Credit Card,2024,7,Q3,Low (1-10%)
ORD-110278,2024-04-19,2024-04-25,Standard,CUST-27475,Small Business,West,Sports & Outdoor,40.5,4,0.16,136.08,35.83,0.2633,Credit Card,2024,4,Q2,Medium (11-20%)
ORD-110279,2023-12-05,2023-12-12,Standard,CUST-24619,Home Office,West,Toys & Games,39.08,1,0.32,26.57,6.62,0.2493,COD,2023,12,Q4,Very High (31%+)
ORD-110280,2022-04-16,2022-04-22,Standard,CUST-35707,Corporate,North,Home & Furniture,932.66,1,0.27,680.84,97.28,0.1429,Wallet,2022,4,Q2,High (21-30%)
ORD-110281,2022-10-19,2022-10-22,Express,CUST-19998,Corporate,South,Sports & Outdoor,201.3,1,0.17,167.08,42.26,0.2529,Credit Card,2022,10,Q4,Medium (11-20%)
ORD-110282,2022-07-11,2022-07-18,Standard,CUST-13162,Corporate,West,Clothing,126.2,1,0.28,90.86,22.72,0.2501,UPI,2022,7,Q3,High (21-30%)
ORD-110283,2022-12-29,2023-01-04,Standard,CUST-36452,Consumer,South,Home & Furniture,120.87,7,0.22,659.95,88.5,0.1341,Debit Card,2022,12,Q4,High (21-30%)
ORD-110284,2022-05-01,2022-05-04,Express,CUST-11119,Consumer,South,Electronics,1146.2,1,0.19,928.42,101.81,0.1097,Credit Card,2022,5,Q2,Medium (11-20%)
ORD-110285,2022-12-04,2022-12-09,Standard,CUST-34780,Corporate,West,Beauty & Health,14.39,2,0.19,23.31,9.79,0.4201,Credit Card,2022,12,Q4,Medium (11-20%)
ORD-110286,2022-10-08,2022-10-08,Same-Day,CUST-17746,Home Office,West,Clothing,191.18,1,0.12,168.24,58.12,0.3454,Debit Card,2022,10,Q4,Medium (11-20%)
ORD-110287,2024-12-08,2024-12-15,Standard,CUST-39037,Home Office,South,Home & Furniture,585.46,1,0.22,456.66,79.78,0.1747,UPI,2024,12,Q4,High (21-30%)
ORD-110288,2023-04-11,2023-04-17,Standard,CUST-11513,Small Business,South,Sports & Outdoor,421.07,5,0.21,1663.23,356.19,0.2142,Credit Card,2023,4,Q2,High (21-30%)
ORD-110289,2022-08-04,2022-08-06,Express,CUST-17053,Corporate,East,Electronics,680.28,1,0.09,619.05,79.3,0.1281,UPI,2022,8,Q3,Low (1-10%)
ORD-110290,2024-08-20,2024-08-26,Standard,CUST-10744,Home Office,North,Beauty & Health,111.28,4,0.37,280.43,93.41,0.3331,Credit Card,2024,8,Q3,Very High (31%+)
ORD-110291,2024-02-07,2024-02-14,Standard,CUST-27574,Corporate,North,Electronics,1518.01,1,0.23,1168.87,11.69,0.01,Credit Card,2024,2,Q1,High (21-30%)
ORD-110292,2022-12-02,2022-12-03,Same-Day,CUST-34378,Corporate,North,Clothing,38.85,1,0.2,31.08,8.28,0.2665,Net Banking,2022,12,Q4,Medium (11-20%)
ORD-110293,2024-04-24,2024-04-25,Same-Day,CUST-16540,Consumer,West,Beauty & Health,120.59,6,0.31,499.24,162.02,0.3245,UPI,2024,4,Q2,Very High (31%+)
ORD-110294,2023-08-28,2023-09-01,Express,CUST-13307,Consumer,North,Electronics,480.18,3,0.21,1138.03,48.77,0.0429,Wallet,2023,8,Q3,High (21-30%)
ORD-110295,2023-09-19,2023-09-25,Standard,CUST-33037,Corporate,East,Books & Media,45.94,2,0.1,82.69,22.96,0.2776,Credit Card,2023,9,Q3,Low (1-10%)
ORD-110296,2024-01-13,2024-01-16,Express,CUST-21961,Corporate,South,Electronics,183.77,3,0.03,534.77,73.09,0.1367,Credit Card,2024,1,Q1,Low (1-10%)
ORD-110297,2022-01-07,2022-01-13,Standard,CUST-31058,Consumer,South,Clothing,165.3,1,0.07,153.73,50.22,0.3267,Credit Card,2022,1,Q1,Low (1-10%)
ORD-110298,2022-06-29,2022-07-03,Express,CUST-32032,Home Office,North,Clothing,105.11,2,0.09,191.3,60.1,0.3142,Credit Card,2022,6,Q2,Low (1-10%)
ORD-110299,2023-02-04,2023-02-10,Standard,CUST-28143,Corporate,South,Clothing,131.67,1,0.05,125.09,48.87,0.3906,Net Banking,2023,2,Q1,Low (1-10%)
ORD-110300,2023-04-04,2023-04-07,Express,CUST-16785,Corporate,West,Clothing,136.25,1,0.08,125.35,46.33,0.3696,Debit Card,2023,4,Q2,Low (1-10%)
ORD-110301,2023-09-08,2023-09-13,Standard,CUST-18180,Home Office,South,Home & Furniture,48.77,4,0.04,187.28,46.09,0.2461,Credit Card,2023,9,Q3,Low (1-10%)
ORD-110302,2022-03-04,2022-03-07,Express,CUST-35405,Small Business,East,Beauty & Health,16.24,1,0.31,11.21,3.34,0.2979,Debit Card,2022,3,Q1,Very High (31%+)
ORD-110303,2022-11-20,2022-11-27,Standard,CUST-10811,Corporate,South,Home & Furniture,109.14,9,0.32,667.94,85.31,0.1277,Debit Card,2022,11,Q4,Very High (31%+)
ORD-110304,2023-07-05,2023-07-11,Standard,CUST-13772,Corporate,North,Electronics,1014.35,1,0.41,598.47,5.98,0.01,Wallet,2023,7,Q3,Very High (31%+)
ORD-110305,2022-01-22,2022-01-26,Express,CUST-16422,Corporate,West,Toys & Games,94.15,1,0.04,90.38,40.16,0.4444,Credit Card,2022,1,Q1,Low (1-10%)
ORD-110306,2022-04-15,2022-04-22,Standard,CUST-27642,Consumer,West,Sports & Outdoor,412.27,1,0.07,383.41,133.27,0.3476,Credit Card,2022,4,Q2,Low (1-10%)
ORD-110307,2024-04-19,2024-04-22,Express,CUST-34089,Consumer,East,Home & Furniture,672.09,4,0.04,2580.83,720.8,0.2793,Debit Card,2024,4,Q2,Low (1-10%)
ORD-110308,2024-11-14,2024-11-16,Express,CUST-15992,Consumer,South,Electronics,470.85,1,0.29,334.3,7.73,0.0231,Net Banking,2024,11,Q4,High (21-30%)
ORD-110309,2022-12-11,2022-12-18,Standard,CUST-39640,Consumer,North,Books & Media,25.97,2,0.12,45.71,14.63,0.3201,Wallet,2022,12,Q4,Medium (11-20%)
ORD-110310,2024-03-31,2024-04-07,Standard,CUST-19932,Corporate,South,Electronics,227.38,1,0.21,179.63,5.97,0.0332,Credit Card,2024,3,Q1,High (21-30%)
ORD-110311,2023-06-06,2023-06-12,Standard,CUST-14510,Corporate,East,Clothing,23.6,1,0.15,20.06,6.24,0.3109,UPI,2023,6,Q2,Medium (11-20%)
ORD-110312,2022-05-16,2022-05-19,Express,CUST-16840,Consumer,North,Sports & Outdoor,203.06,5,0.12,893.46,274.57,0.3073,UPI,2022,5,Q2,Medium (11-20%)
ORD-110313,2022-03-18,2022-03-20,Express,CUST-30719,Home Office,South,Clothing,51.96,1,0.06,48.84,17.81,0.3646,Wallet,2022,3,Q1,Low (1-10%)
ORD-110314,2024-08-02,2024-08-08,Standard,CUST-34902,Corporate,North,Electronics,664.32,3,0.39,1215.71,12.16,0.01,Wallet,2024,8,Q3,Very High (31%+)
ORD-110315,2024-03-31,2024-04-05,Standard,CUST-20087,Corporate,East,Clothing,56.13,1,0.31,38.73,10.62,0.2741,Credit Card,2024,3,Q1,Very High (31%+)
ORD-110316,2023-06-10,2023-06-14,Express,CUST-21096,Small Business,East,Sports & Outdoor,280.21,1,0.19,226.97,53.18,0.2343,UPI,2023,6,Q2,Medium (11-20%)
ORD-110317,2024-10-08,2024-10-14,Standard,CUST-13591,Corporate,North,Toys & Games,111.57,1,0.08,102.64,39.38,0.3837,COD,2024,10,Q4,Low (1-10%)
ORD-110318,2024-06-02,2024-06-04,Overnight,CUST-11251,Corporate,South,Clothing,139.2,1,0.34,91.87,24.25,0.264,Debit Card,2024,6,Q2,Very High (31%+)
ORD-110319,2022-01-04,2022-01-06,Overnight,CUST-16212,Home Office,East,Clothing,138.26,2,0.27,201.86,45.59,0.2259,Credit Card,2022,1,Q1,High (21-30%)
ORD-110320,2022-02-20,2022-02-27,Standard,CUST-25845,Consumer,North,Beauty & Health,40.68,5,0.14,174.92,79.61,0.4551,Debit Card,2022,2,Q1,Medium (11-20%)
ORD-110321,2023-08-08,2023-08-11,Express,CUST-30120,Corporate,West,Sports & Outdoor,269.04,2,0.2,430.46,113.55,0.2638,Net Banking,2023,8,Q3,Medium (11-20%)
ORD-110322,2022-04-23,2022-04-23,Same-Day,CUST-25814,Small Business,East,Electronics,783.32,2,0.16,1315.98,122.14,0.0928,Wallet,2022,4,Q2,Medium (11-20%)
ORD-110323,2024-01-03,2024-01-08,Standard,CUST-32616,Corporate,East,Sports & Outdoor,290.65,1,0.16,244.15,55.27,0.2264,Credit Card,2024,1,Q1,Medium (11-20%)
ORD-110324,2022-07-24,2022-07-28,Express,CUST-20588,Consumer,North,Books & Media,29.15,1,0.03,28.28,11.45,0.4049,Credit Card,2022,7,Q3,Low (1-10%)
ORD-110325,2024-08-05,2024-08-10,Standard,CUST-24281,Consumer,North,Electronics,1142.16,4,0.1,4111.78,592.2,0.144,Wallet,2024,8,Q3,Low (1-10%)
ORD-110326,2022-08-29,2022-09-01,Express,CUST-16973,Home Office,East,Books & Media,35.34,1,0.26,26.15,6.2,0.2372,Wallet,2022,8,Q3,High (21-30%)
ORD-110327,2024-05-01,2024-05-08,Standard,CUST-22374,Corporate,North,Groceries,57.34,1,0.05,54.47,9.66,0.1774,Debit Card,2024,5,Q2,Low (1-10%)
ORD-110328,2024-09-12,2024-09-15,Express,CUST-36414,Corporate,North,Groceries,81.08,1,0.0,81.08,14.76,0.1821,Wallet,2024,9,Q3,No Discount
ORD-110329,2022-08-04,2022-08-11,Standard,CUST-38765,Home Office,North,Home & Furniture,845.87,3,0.1,2283.85,539.18,0.2361,UPI,2022,8,Q3,Low (1-10%)
ORD-110330,2024-10-09,2024-10-16,Standard,CUST-19514,Consumer,West,Home & Furniture,463.58,1,0.2,370.86,74.33,0.2004,Credit Card,2024,10,Q4,Medium (11-20%)
ORD-110331,2022-05-09,2022-05-16,Standard,CUST-21649,Corporate,East,Clothing,106.13,1,0.18,87.03,24.51,0.2816,Credit Card,2022,5,Q2,Medium (11-20%)
ORD-110332,2024-01-31,2024-02-04,Express,CUST-31634,Consumer,South,Electronics,643.66,3,0.21,1525.47,115.41,0.0757,UPI,2024,1,Q1,High (21-30%)
ORD-110333,2022-01-06,2022-01-13,Standard,CUST-34542,Small Business,East,Clothing,174.76,1,0.16,146.8,43.43,0.2958,Credit Card,2022,1,Q1,Medium (11-20%)
ORD-110334,2024-02-19,2024-02-26,Standard,CUST-39857,Small Business,North,Beauty & Health,24.44,1,0.14,21.02,10.03,0.477,Credit Card,2024,2,Q1,Medium (11-20%)
ORD-110335,2023-10-11,2023-10-13,Same-Day,CUST-23485,Consumer,South,Electronics,566.03,1,0.03,549.05,97.36,0.1773,UPI,2023,10,Q4,Low (1-10%)
ORD-110336,2024-06-01,2024-06-06,Standard,CUST-11666,Consumer,West,Beauty & Health,29.37,1,0.22,22.91,10.45,0.4562,Net Banking,2024,6,Q2,High (21-30%)
